"objective_1","objective_2"
"-676.9390428972245","677.5827210372686"
"-224.37992059485987","225.0225921624899"
"-0.8099144702698544","1.4572088835572345"
"-219.3433470438048","219.9876278760098"
"-88.8264900818801","89.0961271741373"
"-75.8228196432461","76.46803003469118"
"-423.47059313299604","309.13471822961174"
"-29.22440297609355","29.871697445365136"
"-94.43080440907731","94.65980555457827"
"-73.61675979489296","74.26621233747187"
